"docid","author_id","corrected_comp_year","topic_001","topic_002","topic_003","topic_004","topic_005","topic_006","topic_007","topic_008","topic_009","topic_010","topic_011","topic_012","topic_013","topic_014","topic_015","topic_016","topic_017","topic_018","topic_019","topic_020","topic_021","topic_022","topic_023","topic_024","topic_025","topic_026","topic_027","topic_028","topic_029","topic_030","topic_031","topic_032","topic_033","topic_034","topic_035","topic_036","topic_037","topic_038","topic_039","topic_040","topic_041","topic_042","topic_043","topic_044","topic_045","topic_046","topic_047","topic_048","topic_049","topic_050","topic_051","topic_052","topic_053","topic_054","topic_055","topic_056","topic_057","topic_058","topic_059","topic_060","topic_061","topic_062","topic_063","topic_064","topic_065","topic_066","topic_067","topic_068","topic_069","topic_070","topic_071","topic_072","topic_073","topic_074","topic_075","topic_076","topic_077","topic_078","topic_079","topic_080","topic_081","topic_082","topic_083","topic_084","topic_085","topic_086","topic_087","topic_088","topic_089","topic_090","topic_091","topic_092","topic_093","topic_094","topic_095","topic_096","topic_097","topic_098","topic_099","topic_100"
"koss001vrou01","koss001",1968,0.000237617879586773,0.00319497220687223,0.00645545578006832,0.061446263757845,0.0225530928081905,0.000124991089126749,0.0588257152395403,0.000658083008847736,0.00465118012853855,0.0207488984661784,4.28741493372981e-05,0.000112229912419531,0.000156112969572087,0.000102211759245183,0.129901367957657,0.00300881398083728,0.00426243056413706,0.000155024271156326,0.00705722028741939,0.00232333391275332,0.00818014849973232,4.17304840634124e-05,4.10957055082944e-05,0.00422024625703508,6.04440395682032e-05,0.000860253187732214,0.000193128715707964,0.0104098802627263,3.67639624631737e-05,0.000235488658953128,5.55058879592545e-05,0.0281068924443025,0.00418541765749758,0.000153683789067863,0.000223227257345388,0.0383539888771882,0.00116848631915474,6.41090878180045e-05,4.74931385442319e-05,0.000214858355911794,1.29313966549593e-05,0.000483663427117377,0.00993455603529782,0.0239561257963313,0.00252539962911229,0.000263104770512096,0.000644543143653968,0.00782751017360709,0.0120233333354473,0.00782205566856544,7.2058004752624e-05,0.000626358575505915,0.0005254151636624,0.00168370426182227,0.000170950475016857,7.58453985898645e-05,0.0772530984456375,0.00922616147636897,0.000516938815807705,0.000195896562983211,0.00180001053004898,0.000224719289437338,0.00165887260216971,4.40355458557403e-05,0.000128255411249577,6.99089779123926e-05,0.00158215462182038,4.25088856994368e-05,0.00044282123547022,0.00100208240154988,4.20585120877051e-05,0.0190490946308474,0.000297204613639923,0.00010802051496185,0.00870122707969237,8.13137144110482e-05,0.000172191662135802,0.0166409042926959,0.0333316787096795,0.00034389807659851,2.16409839810474e-05,0.0262291645281188,0.0160375125362615,0.0611824643759267,4.00052339680779e-05,0.00307935618798802,0.0274754051642004,0.0291560090865207,0.0917978850059978,0.00103132334090972,0.000203674071729538,4.52199929921056e-05,0.00428922842203832,0.00521090994875292,0.0406332619851775,0.0211385274641942,0.000650660358621886,8.34751531224696e-05,0.000128007173825787,0.00709292440365284
"krie012eddy02","krie012",1918,0.00657926337020956,0.000183436826252463,0.00650878305844665,0.0170773405954831,0.00190777160789507,0.0017499507896666,0.00907160377903348,0.0216965398281347,0.000186576275872901,0.00461659356055591,0.00338849535368079,0.0133517884754856,0.000447790914722445,0.0202949249888282,0.000300687655926481,0.162453024466534,0.00167962538872844,0.0015500781141075,0.0113469081803967,0.047275796590203,0.00840253703991953,4.28067157729735e-05,0.000470573114223267,0.00420439864459307,0.00148815714428543,0.00230410394035893,0.000616753709165409,0.00361796432630819,0.00599441483738694,0.0465627653361789,5.6937388168989e-05,0.000533688302880157,0.00739417653052879,0.000441738212379911,0.00228235284920076,0.000468637235943394,0.0122913677595462,6.57624650727694e-05,4.87179894616143e-05,0.00125863821870357,1.32648981573103e-05,0.0195744889432806,0.000565700942805745,0.00100296605734025,0.0808338967171721,0.00447394263711167,0.00779747724744412,0.0791902915440797,0.00109195784029805,0.000361060858248658,0.00128879600689072,0.0438191172517819,0.000294152362738951,7.84125907664609e-05,0.0110999396645982,0.00639390016341278,0.0377069516279872,0.00484278573408978,0.000303163914246993,0.000335502030298489,0.00100951464605941,0.00639063892288721,0.00281390585317498,0.000326702756779961,0.000131563126067834,0.0250108724885529,0.000603720336633487,0.000184370958200066,0.000196022533353738,9.0186029100791e-05,0.00235087871669123,0.00377524847216743,0.0157637329623585,0.000585670057629677,0.000559352184512393,8.34108000268869e-05,0.0106026742855232,0.0165055301486786,0.00222359736766814,0.0022525015603821,2.21991062676501e-05,0.00418631512604635,0.00341462830766904,0.00319201156429071,4.10369713732667e-05,0.0018081411643409,0.00866222476597029,0.00695256143269306,0.00063471652351483,0.00500692567701258,0.00226916903065791,0.00582766234409008,0.0291719505204855,0.0149480924122397,0.00180316614046134,0.0469592224523354,0.0166656553224798,0.00987397855077682,0.00427110648911397,0.01154790127874
"krol002zoon01","krol002",1966,0.00238150874148373,0.00717924708348612,0.00622933579919208,0.0191304374356799,0.0135635286324758,0.00204400131100667,0.0463375448863475,0.0138801819235908,0.000833960189891946,0.011530027456282,0.000701128520968925,0.00240095805300182,0.00255294290736922,0.00327362309601933,0.0923839336261173,0.00463646859203144,0.00449147171510075,0.00307878710010587,0.0174071692691819,0.0255562712062504,0.00781625103742335,0.000682425961166405,0.000672045315570588,0.00146013349056704,0.000988452032725793,0.00201842681613562,0.00341369576983723,0.00895652280301343,0.000877832730945727,0.00385098754631448,0.000907697569082347,0.00208674173449336,0.00774612191524802,0.00251321809042432,0.000937807690779079,0.00628632955090019,0.00199764840913867,0.00132501238563484,0.000776663665597711,0.00379024173734114,0.000211469408743854,0.00175699675763404,0.00554355234176976,0.0028855295134699,0.00652071763324953,0.0126897166071494,0.00561254616416278,0.0309287016370897,0.00373837609118699,0.0185394906619261,0.00117837725242581,0.00909709466699297,0.011891150622548,0.00796716394464801,0.0478305709780402,0.00124031317139974,0.00101364974507989,0.0292908757652232,0.0108671981837447,0.00320353102254624,0.0184197730635715,0.000598655890981162,0.00450311597722052,0.000720121042938929,0.00209738334603991,0.00114323383772712,0.000430738799792946,0.000950583141953555,0.00088090506480711,0.00570811918277234,0.000687790261264801,0.0384061627590732,0.0236867725000126,0.00176647852051066,0.0256386794050359,0.00277482420905317,0.00281588060084096,0.035070335764566,0.0354100934771719,0.0028030354451223,0.000353898825410496,0.016640724993218,0.00612229373472567,0.0363452205815479,0.000654212642270511,0.00216903552785229,0.00540400230447018,0.00127203503252216,0.0654761776862513,0.0167046389728347,0.000467766968580263,0.000739490515726656,0.00652337598566414,0.0132326338038145,0.0318800213479962,0.0202849766896503,0.00410265415277605,0.00136508389206679,0.00287120225589389,0.0121740658293178
"kruy005indi01","kruy005",1900,5.78382008250994e-05,0.000178264044612608,0.0807379790098581,0.00239635451266062,0.00155364735068591,0.0014256236800597,0.000728222732027564,0.0013304679911881,0.000421413129319479,0.0615925168163995,4.27396765463879e-05,0.00011187790847823,0.0677441216460947,0.000101891176779012,0.00195521939903887,0.314853354836815,0.0351460710106951,0.000684021012500609,5.7168294397842e-05,7.48775094234112e-05,0.00179904473307817,4.15995983258577e-05,4.09668107243852e-05,0.0316440331167825,0.00186838913475508,0.00046731127569086,0.00150087068856916,0.00155511895171192,3.66486539914313e-05,0.0189701299796852,5.53317963030654e-05,0.00131869570451231,0.0128875486755881,0.00467022738196076,3.95492250920361e-05,0.00264250391028018,0.010898067983797,0.00714217365288792,4.73441785068238e-05,0.00398624955640138,1.2890837926088e-05,0.00222906370885603,0.0142929033766223,0.00703271262489246,0.00123041653465086,8.32451532931628e-05,0.000775126064246775,0.00855632600125692,0.00107181942719929,0.000210769530621217,0.00043167366781128,0.00762474550610538,0.000817387693029075,7.62014142097323e-05,0.0006471344620037,0.00184145600319672,0.0192609367268627,0.000775152706579867,0.000872809808178509,0.000195282142453329,0.000782732328728368,0.00194820669898147,0.00082619095846453,4.38974303982442e-05,0.000487694813736061,0.000428627256496409,2.62571503348468e-05,4.23755585410712e-05,5.36985679685386e-05,0.000458219096429712,4.19265975053896e-05,0.000975165730519097,0.000121751516136962,0.000463735335054977,0.000501792897281718,8.10586776981305e-05,0.00176808291142069,0.000306476219260436,0.0661065156802699,0.000890631238358208,2.15731080334436e-05,0.031921639186256,0.00163548895222347,0.00188217548868017,3.98797593978333e-05,0.00224365721546892,0.0338549954194682,0.00201997456628374,0.0016133558368616,0.00184592345029094,2.85143284551834e-05,0.00922080136907173,6.29217123944713e-05,0.00159250026042208,0.00162834031311212,0.0163390326415437,0.00347550682811849,0.00025979818617673,0.000127605685232149,0.0729877506918791
"kryn001manm01","kryn001",1939,6.40924327503113e-05,0.111308651424056,0.00149869093233357,0.000256040670164442,0.00174509286215316,0.000138072360168539,0.00165712784917056,0.000126241839607085,5.63340400443647e-05,0.0473435661969364,4.73612561549577e-05,0.0656510411560286,0.0386339898443717,0.000112908999629964,0.000168545744091567,0.000275821535586645,0.0015748215073638,0.00729375586632962,6.33500871720344e-05,8.29742569576642e-05,0.0600251546247568,4.60978975850675e-05,4.5396684611392e-05,9.8632068442475e-05,0.0755653454680158,0.000119090642492869,0.00448684538270188,0.000180527084203226,4.06115916094664e-05,0.00595814004167567,6.13150025920096e-05,0.00868796802428099,0.00871652188665597,0.0087167765170654,4.38258108547222e-05,0.0258397607581989,0.00011541808851063,0.0542018727240044,5.24636578209488e-05,0.0714624161470968,1.4284765969318e-05,0.00011868519253323,0.0116940602076463,0.0571749745997842,0.0286279989980333,9.22467212520216e-05,8.86035477016403e-05,0.0216612395035004,0.0272618079372925,0.000233560722402222,7.95994246849181e-05,0.0346721473159298,0.0144171953278744,8.44413198551026e-05,0.000188841746419016,8.37831981814854e-05,0.0100399820473026,0.000288327806080834,0.00872189262959959,0.000216398632806282,0.00728551955193212,4.04392264092334e-05,0.00161238536884187,0.00289764705068227,0.00156617974300666,7.72254857907991e-05,2.90964210166212e-05,4.69577648907757e-05,5.95051679895622e-05,9.71199555495213e-05,4.64602562446483e-05,0.0228757550641224,0.000134916901786999,0.00439282995945201,0.000157300873471815,8.98238149714723e-05,0.0600192726622989,0.0385445832315326,0.00168604798759604,0.000172090982869089,2.39058780550564e-05,0.0175228577948061,5.12238035965449e-05,0.00170808527018493,4.41920869052176e-05,0.000109146345656694,0.000233807518029828,8.5926011011656e-05,0.000238770852318358,0.00153304253326185,3.15976751154584e-05,0.00717245973275195,6.9725640885202e-05,0.00015749282562662,0.0102596164450041,0.000215805148082753,7.42658969549783e-05,9.22114647337922e-05,0.000141404101141226,8.0572896327144e-05
"kuip042nieu01","kuip042",1885,0.00406114579123213,0.000257891538221149,0.0521625562975565,0.000507875653328687,0.000418536438280324,0.00168313416226422,0.000642870954493705,0.000669109363119372,7.35448477564221e-05,0.00125283169598235,6.18307575797187e-05,0.000161851852812583,0.000385599733102058,0.000147404219217654,0.000393649849313541,0.413111493836673,0.000196244892078391,0.00154362505961921,8.27043917452785e-05,0.000108324009619191,0.00322706087478745,6.01814259569347e-05,0.0033816510354779,0.0188584205762558,8.71690940916058e-05,0.0003208183525484,0.0628565645999458,0.00969312720586289,5.3018979638457e-05,0.00659721588324683,8.0047561425786e-05,0.000184024495450042,0.000221301947228252,0.00272425570029562,0.00927534796246312,0.0183257044021801,0.0211130638067636,9.24546265943882e-05,0.000762936456097578,0.00268301478540954,1.86489543022701e-05,0.00390367290593378,0.00445135270168679,0.00534609387909589,0.0144326976225736,0.000120429336599438,0.0127395094227256,0.00170052738237895,0.000256247320804947,0.000304916667745183,0.00010391812064856,0.059427540605495,0.00141768156095492,0.000110239279984253,0.000878646694085483,0.000109380093278431,8.93912168516046e-05,0.00152672613639063,0.000228313524452552,0.00108482198339372,0.0163854886785879,5.2793954548837e-05,0.000421093739108356,0.00312137717895604,0.00137874161784095,0.00910840424647866,0.000211596880500967,6.13039943017441e-05,0.000904404374704351,0.00012679140958779,0.0183342810277843,0.00524324218002143,0.0125558508708662,0.00641232381308139,0.000205358408208006,0.000117266199828301,0.00040635322770407,0.000108416065337672,0.0703119908049813,0.000545591357033587,3.12094456683404e-05,0.0124263466793411,6.6873365269843e-05,0.000370222528697559,5.76933644546575e-05,0.000142492023795378,0.0215432845341634,0.00708756317916702,0.000311718562499609,0.000637733624910162,4.12511902926397e-05,0.0295550308710213,9.10277629579332e-05,0.00526249901697276,0.00133889966581939,0.0253381853478266,0.000263399868732996,0.000120383308740198,0.00018460495789713,0.00234655014721266
"kuyl001brie01","kuyl001",1929,6.94811894099595e-05,0.000729613003631838,0.00317321071043797,0.00387945170067362,0.0163248062826366,0.000149681193199891,0.00385406883476669,0.0202399487709097,6.10704873974648e-05,0.00808241815438791,5.1343290750346e-05,0.000134399238546035,0.0110074504982928,0.0392212948574835,0.00738860530692898,0.00801612203701746,0.000678422596129383,0.00997734015956673,6.86764289800841e-05,0.0211815461623685,0.00124350986786672,4.99737116546482e-05,4.92135421720749e-05,0.00216453801359708,7.23838477414616e-05,0.00218883795212302,0.000231278380005283,0.0285165233752165,4.40261286359668e-05,0.0229157507469743,6.6470238777867e-05,0.0470557850464913,0.00893816725914652,0.000184041703163583,4.75105926608352e-05,0.000215444346956261,0.00012512219812882,7.67728709830235e-05,5.68746915942107e-05,0.000257300382823543,1.54857989843786e-05,0.00167505574594897,0.0296472776578823,0.000211305882370966,0.000149570777520857,0.00473917788888077,0.000611517064770713,0.0430955547403608,0.0301096909702621,0.000253198015671779,8.62919765427337e-05,0.00104028025686185,0.0197636803179376,0.0145245306587753,0.085190506782822,9.08275128968589e-05,0.0371112661006454,0.000312569800314893,0.0012205158027081,0.000234592973754714,0.0681182565019138,4.38392713329879e-05,0.0351873472000739,0.00211458977373357,0.000153590332913348,0.0196713473078493,3.15427867699087e-05,5.09058747910998e-05,6.45082370965884e-05,0.0196929144626942,5.03665366665924e-05,0.00833819498546971,0.0166071657803225,0.00012935833812249,0.000170526399374256,9.73760120148927e-05,0.138721754294904,0.00111883358358601,0.00337207785064036,0.000186560029996913,2.59158338961115e-05,0.000980360640580461,5.55305930398283e-05,0.001851697479614,4.79076644296655e-05,0.000118323140354519,0.00231319998076928,9.31504889134378e-05,0.000258846202330005,0.00011766701641565,3.42543410415462e-05,5.41525204303588e-05,7.55880258118616e-05,0.00274593282740112,0.0852790262227272,0.0372752291285024,0.00265782960467147,0.00422367575054302,0.00891193715649067,8.73472956288764e-05
"kuyl001weer01","kuyl001",1933,6.78436252382521e-05,0.0262674763444623,0.0013573040389637,0.0248386349427277,0.0276249020034733,0.00891990516098113,0.00317053400095366,0.0128515431887705,0.000689354072378185,0.00598121017837274,0.000369826303426324,0.0197701560667052,0.000471896443884021,0.00651603199427216,0.0235109197206833,0.00434364934058819,0.000798504183846346,0.00350206014905863,0.0228207269505176,0.024454068603189,0.00250208796085339,4.87959085625043e-05,4.80536550989234e-05,0.000393756643505706,7.06778724022607e-05,0.017734242482001,0.00301806622515398,0.0259939877488572,0.00418933546371185,0.0534579233160817,0.000334010204255904,0.0264657915440694,0.00271765281383178,0.00107853361298164,4.63908414738065e-05,0.0024192285172865,0.0304693362812357,0.0256608795631094,0.000324640809278468,0.00265794013346272,1.51208226533395e-05,0.00200937754544682,0.0102251498546756,0.00168342623157508,0.000146045625627481,0.00240225783868968,0.00176916457728063,0.00245816945174423,0.0121679227911773,0.00080568894810173,0.00308492100762426,0.00254843883979247,0.0158215302019292,0.0330505309548256,0.0365505392050236,0.00722104323133264,0.00646634149196821,0.00580993501740877,0.00378467808994471,0.000229063980195201,0.0204542048032671,0.00293632456602995,0.0638790491919754,5.14912423688037e-05,0.000149970446316193,0.00663181270599676,0.00153824111688508,0.0136492431390926,6.29878777195189e-05,0.000102804178039652,0.000338531327148329,0.00444492452985199,0.00312730217384375,0.000126309562164279,0.0133493327652195,0.00501406249149924,0.0395219073182447,0.0123220434408576,0.0082408470501999,0.00312670083536107,2.53050377737569e-05,0.00366753075785124,0.00468385145247758,0.001477780721,4.67785548751742e-05,0.000745257368854531,0.00574517695528069,0.0222388546237176,0.00619902172845748,0.00681878550669608,3.34470192024781e-05,5.28762292785021e-05,0.000652510236654969,0.0046853437338139,0.0504088621532142,0.047779616384133,0.0250105443890106,0.00152412237740221,0.0528437307365355,8.52886549661005e-05
"laan010avon01","laan010",1939,9.90405459256992e-05,0.000305254451996961,0.000114643321252604,0.000395653693643654,0.000495402493580315,0.000213360007438248,0.00035947220455387,0.00339142561108465,8.70516820906128e-05,0.0039083510289548,7.31862477991384e-05,0.000191576656511432,0.000481816722393736,0.00017447565154596,0.00026044981898742,0.0808862460551343,0.000232286128508885,0.000264626701616156,9.7893416566068e-05,0.008262511598062,0.000303020727808551,7.12340091791863e-05,7.01504410769492e-05,0.000152413841777229,0.000103178081109381,0.000184028000514284,0.000543346268691022,0.000278964305248271,6.27561481334715e-05,0.000401979552117605,9.47486476883466e-05,0.000217821402361984,0.00380423931179407,0.000262338496349978,6.7723006389815e-05,0.000307100755187925,0.000178352888246981,0.000109434324872855,8.10708704425112e-05,0.000366763588794902,2.20739166749015e-05,0.00041171197040308,0.000460567897801971,0.000301201665156473,0.000905723393281303,0.000142546713248478,0.000367757260420404,0.225782799404538,0.000303308266830094,0.000360915953114674,0.000123003139963159,0.000748088758986065,0.000266067423450415,0.000130485207976371,0.0257683670339856,0.00012946822785807,0.00139779797055755,0.000445546253971242,0.000270244306079148,0.000334395775148744,0.00995970004871551,0.0026464691243631,0.00352209630971739,7.51687536845163e-05,0.000218932211003104,0.114001643926937,4.49620227897521e-05,7.25627421313706e-05,9.19519523630199e-05,0.00562820882242995,7.179395358956e-05,0.000129389532967963,0.000436794453261287,0.000184391207699391,0.000243073381906574,0.00013880265251533,0.00244393478079525,0.000128327151951525,0.00106313554559879,0.000265928194029456,3.6941197451964e-05,0.000662677562681518,7.91549525410699e-05,0.140027248398477,0.000296599506536379,0.0001686613098577,0.000791960542019932,0.000132779466695633,0.000368967045717887,0.000629406568438227,0.116824669257016,0.0338245306620963,0.000107745411462106,0.00418137358479838,0.000658879447547142,0.192613409585234,0.000114761363587764,0.000142492232170713,0.000218508469287145,0.000124507423054812
"laat009peer01","laat009",1951,0.0303079317176608,0.00163630409821564,9.46388633156572e-05,0.0163296884540077,0.00172028092831527,0.00017613017801957,0.00500132652459939,0.00669247575906905,7.18617722581413e-05,0.0626323182930702,6.04157592991154e-05,0.000614977472071789,0.00021998532306581,0.00598833710786908,0.0236636612996761,0.000599249075020695,0.0232182375652229,0.103125631629385,0.00156976075549164,0.0590444154314908,0.0115397197556804,0.000641763967126279,0.000403134075479954,0.000125818692111921,8.51742274089141e-05,0.0026108961211791,0.000515203113103279,0.0506985016407249,0.000280220440373741,0.000331836931038694,0.00121660333245345,0.00088456360730001,0.0101934180936664,0.000216562263088977,0.0050600983245024,0.00551839683618188,0.00383405778651223,0.000322917413142031,6.69245704229447e-05,0.0078172485532379,0.00013659338468401,0.0279160354984018,0.00786228635745879,0.000611576381614725,0.000397459669217218,0.00961867234551278,0.0190231562333009,0.0274529865850525,0.0133046769671427,0.00953095561358546,0.000741744817672642,0.00386174471481779,0.0153977969057535,0.00608722516454627,0.00777070636796048,0.00405304040062809,0.000419534623182071,0.0020214745475449,0.0151224853708898,0.000276046050584185,0.0052921062220427,5.15857637092449e-05,0.00258513708457034,0.0084088077736756,0.000180730071024933,0.000568700103381673,0.00430246298118816,5.99010510106282e-05,0.00349454228235019,0.0214120738970954,5.92664106937558e-05,0.00164622354727647,0.08672984578229,0.000270587443397531,0.0135947905859591,0.000563516342469685,0.000242642482094942,0.00613304493343095,0.0143716247285224,0.000829860326420107,3.04952168008977e-05,0.000905968925231484,6.53429667986132e-05,0.0341836079987198,0.000311054786498036,0.000358185907625656,0.000779523143379642,0.000710118667165949,0.0296180693753905,0.00547905276964875,4.03071558731735e-05,6.37213858314864e-05,0.00031040400811301,0.00978363369929435,0.0224101797514497,0.0349665038026542,0.0252250783317252,0.00669357362861795,0.0404280611668409,0.000102781748326237
"lamb004heks02","lamb004",1905,0.00224568292351831,0.00777232606971939,6.06311649452785e-05,0.000302969224082651,0.00176235968004815,0.0115333472313508,0.00340201918308257,0.0004774427919961,4.60388345167557e-05,0.000715896576468542,3.8705852321378e-05,0.000101318731293697,0.0128380156912232,0.000277805871266242,0.000137743531524175,0.00372519185486017,0.00501346862662048,0.00473860428429013,0.000144882548787222,6.78104762629535e-05,0.0735658755176995,3.76733761118128e-05,0.00301442594051213,0.000173716647954508,0.00373628012090955,0.0016832484870913,0.00224602901184398,0.0155537381371743,0.000126299577753356,0.0110613077393135,0.000353501417947082,0.0254430651366619,0.000684612677318829,0.00403661918978897,0.00211637371772982,0.0892639429942478,0.00245560019416773,0.00179661462927115,4.28757756173742e-05,0.188375831415588,0.0331942135055098,0.00335211894590622,0.0469416608228523,0.0026398818301732,0.0632552368104255,0.000169109083697083,0.000194511120264301,0.0047604849647717,0.0174584034853276,0.000312976960328334,6.50524041558509e-05,0.0707046982843192,0.00300154765199708,0.0184652295860409,0.0092506478304317,6.84715811847371e-05,0.000430841458929783,0.00319837355363116,0.00091797613620678,0.000176851169161215,0.000133221445800111,3.3048843135946e-05,0.014095479584068,3.97543359140374e-05,0.000221271436201597,0.000710062401746296,0.00132248026628749,0.00497319919147731,0.000141740299485863,0.00531142266796544,0.00501547723953706,0.000162150674266106,0.0434644910757328,0.0111167900059865,0.00306460017020221,0.00016651812777712,0.0320406442694693,6.7868102842092e-05,0.0188017160410797,0.0116546847188437,1.95370110662705e-05,0.00427393909167216,4.18625082675219e-05,0.000439386908958451,3.61158577367632e-05,8.91995415532039e-05,0.00161776503377964,0.00719882816779959,0.000287556243905716,0.0271841012201577,2.58231104072983e-05,4.0823629104719e-05,0.00015009295198433,0.00447617635490381,0.0161371936745601,0.000287600850681497,6.06935937393452e-05,0.00044779903671483,0.0160698047365388,0.0088508995404543
"lamb004vanl01","lamb004",1891,0.0149321313607149,0.00326615581830679,0.00183213821327894,0.000498284995108541,0.00128037986193401,0.0140693368676286,0.0072946690487388,0.00024946279511858,3.96580777097737e-05,0.00243096763475774,3.33414109044306e-05,0.0069727136241285,0.000270767645455193,0.0010875818717766,0.000954490577660187,0.0175314835271031,0.000342725798494454,0.00257203197106243,4.45972395732835e-05,5.84122766225596e-05,0.0268503314599275,3.24520308368807e-05,0.0161150063815133,0.00415250613101151,4.7004770732884e-05,0.00147410321245265,0.0192157065012812,0.00961190564996947,0.00235414210388028,0.00840998636395246,0.000353790901995246,0.0025058474171873,0.000428424520534951,0.0154219308682285,0.00231341636980713,0.0348968530688087,0.0082957662943215,0.000127320257863438,0.000189832237562875,0.121011103043246,0.013543759134763,0.00417167331785646,0.0178484983584382,0.00810050385705287,0.0632111574090819,0.000531324216982283,6.23751887375029e-05,0.00492011996643925,0.00585538941531439,0.000391269923965877,0.00111038833284608,0.212854928045517,0.0113589071547324,0.00535855175515347,0.00477977247034161,5.89817556425567e-05,4.82030207773814e-05,0.00587905712651309,0.0019488409304755,0.000317916524421674,0.00922419827155516,0.00315416775671156,0.0103598124195252,0.000332974975628012,0.0098037931661772,0.000203730450503138,0.00175975124554845,0.00314146945386472,0.016423607841023,0.00273090335533175,0.0111092346524853,0.00465572912485695,0.0183505239937202,0.0350105902519961,0.0024639555160211,0.00169494581916358,0.0166773244202777,0.0024541359722112,0.00951753868367368,0.0230216551587575,1.68292770921662e-05,0.00589371796840575,3.60605698086299e-05,0.000808077419068014,3.11103768745148e-05,0.000534188499190105,0.00179683169868719,0.0121461762392717,0.00046791513989918,0.0105672350458705,2.22441538755285e-05,0.00794695819829494,0.0306925553634482,0.00464750848874671,0.00901827206167605,0.00502481795585468,5.22817591336803e-05,0.00561329800831006,0.00562334567649334,0.00505015546472347
"land004avee02","land004",1946,0.000706573222923784,0.00132716322284376,0.0232177774464514,0.0174644425666575,0.0112776268778096,0.00011302238574757,0.00902551010108393,0.000103338234213845,0.000372773218308004,0.0458037469692534,3.87686728618318e-05,0.00384834026749198,0.00030403017209953,0.00118394866628262,0.00831744121083376,0.0016358109239541,0.00204648843854519,0.000721707470890773,0.000554662479997661,0.0173573842562358,0.0131753300896484,3.7734520918247e-05,0.000121095393049711,0.00834850645110955,0.00368561564292006,0.00150469518181574,0.000174635394876376,0.0116553647905592,0.0001180756083868,0.000212939100197682,5.01908409953176e-05,0.0626531142517982,0.174782716608588,0.000138967574508949,0.000289767677161016,0.00768929832063524,0.0121501612525458,0.000223971092693562,4.29453640448373e-05,0.00119641775952195,1.16931319760687e-05,0.0177406917280975,0.0206080131655743,0.0388369052986613,0.00675892387067494,7.55107285815064e-05,0.00278332367275767,0.0112931306251224,0.0200182339086827,0.0171890046259883,0.000149788994592856,0.00143816785189934,0.00584640374334843,0.000657566989570302,0.0144429645437599,6.85827122276615e-05,0.000219876430695336,0.00266403876318277,0.00469588671283886,0.000258307034082316,0.0386766938583269,0.00175216258331746,0.00239081240885288,0.0116162095529317,0.00011597412796174,0.00271999295986035,0.00558206644950099,3.84383855744233e-05,0.000130622857555711,0.00309292499141618,0.00094742267253391,6.85410254826485e-05,0.0116142932221854,9.7676853573848e-05,0.000294106254006481,7.35274015207088e-05,0.00132208702412974,0.0031889933460879,0.0181621472813031,0.00369538053664814,1.956872011078e-05,0.0273110549690164,0.00112487214415094,0.015264264469805,0.00091892742543142,0.000339464939700058,0.00324121748348989,0.00178409147431371,0.202099814629951,0.00736704678144047,2.58650219440478e-05,4.08898868484408e-05,0.00131835268417014,0.00227197474744522,0.00255503236838427,0.0115275871269765,0.00433646340218219,0.000652867340559664,0.00272550149457897,6.59548439555134e-05
"land004blon02","land004",1967,0.0255271018047224,0.00857338286871102,0.00018346400059354,0.00258519700841822,0.0301599466067237,0.000119619750710421,0.0175898212151049,0.000109370313975885,4.88053062784776e-05,0.0703277941545541,4.10316854703797e-05,0.0136113210987939,0.000383249369157161,0.000213694189686622,0.00519807750803738,0.00147661770392612,0.00328497375771793,0.00057574639668342,0.00510991049972073,0.00344267172197785,0.0123379611992488,3.99371678058472e-05,3.93296680788664e-05,0.00978214823038184,0.00217772630047645,0.00142706193342381,0.000372095164146992,0.0207800149252933,3.51840763665366e-05,0.000225368823296989,0.000172310101974979,0.106616355895465,0.112397150315988,0.000147079417140598,0.000153843588092732,0.00323656107834101,0.000215867952676182,6.13540785718381e-05,4.54521792938014e-05,0.00301096217252307,0.000679042352445636,0.00720932279921771,0.00732011720357856,0.00164321566824281,0.00245596372544722,0.000542758513723213,0.00105573939287662,0.0175601615503772,0.0238560288617155,0.00500149245543514,6.89614005719914e-05,0.00130243459933434,0.00474455446715847,7.31562031560602e-05,0.0260794078214536,0.000420210601283829,0.00333210722836132,0.00209388157969567,0.0177097878191414,0.000187478148984824,0.0500356016400173,3.5034746824709e-05,0.00603553149360903,0.000761425228163476,0.000122743792602521,0.00550498110802228,2.52078448164803e-05,4.06821185883739e-05,5.15526304627846e-05,0.0170129307609902,4.02510992290076e-05,7.25419157226324e-05,0.00225658755922383,0.000103378466110049,0.00251621842873474,0.00085559713526273,0.000164791937113297,0.000755791492944708,0.0170411975310627,0.0133253597436496,2.0710989295533e-05,0.0044939400803349,0.00326579800068122,0.0493922341323497,3.82860582126844e-05,0.000336108603162916,0.00406746451627435,0.00494335633120561,0.158536864733868,0.00766475550481878,2.73748200995934e-05,0.000149659698101034,0.000925345719090938,0.034519419405408,0.0163181855097651,0.0064651868994898,0.000175451780519503,7.98879110245876e-05,0.0016540722777334,0.00499710673366227
