doc_id	title	author_id	first_name	surname_prefix	surname	full_name	birth_year	death_year	year_of_publication
zikk001rame01	Raméh, verslag van een liefde	zikk001	Aya		Zikken	Zikken, Aya	1919.0	2013.0	1968
kort011help01	Help! De dokter verzuipt...	kort011	Toon		Kortooms	Kortooms, Toon	1916.0	1999.0	1968
akke004foar01	Foar de lins	akke004	Paulus		Akkerman	Akkerman, Paulus	1908.0	1982.0	1968
koss001misd02	De misdaad	koss001	Alfred		Kossmann	Kossmann, Alfred	1922.0	1998.0	1962
bosm029geus01	Geus tegen wil en dank	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1968
bosm029inde01	In de schaduw van Loevestein	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1968
sabb002aant01	Aan 't Minnewater	sabb002	Maurits		Sabbe	Sabbe, Maurits	1873.0	1938.0	1897
dend001kome01	Kom eens om een keizer	dend001	Max		Dendermonde	Dendermonde, Max	1919.0	2004.0	1968
bern018dood01	De dood van een regisseur	bern018	J.		Bernlef	Bernlef, J.	1937.0	2012.0	1968
kerk007tota01	Tot de aanval	kerk007	Henk	van	Kerkwijk	Kerkwijk, Henk van	1940.0		1968
reen001lach01	Lachgas	reen001	Ton	van	Reen	Reen, Ton van	1941.0		1968
ouwe004stra01	De strategie	ouwe004	Kees		Ouwens	Ouwens, Kees	1944.0	2004.0	1968
koss001vrou01	De vrouwenhaters	koss001	Alfred		Kossmann	Kossmann, Alfred	1922.0	1998.0	1968
eman001waan01	Waan	eman001	Marcellus		Emants	Emants, Marcellus	1848.0	1923.0	1905
hame004rudi01	De rudimentaire mens	hame004	Jacques		Hamelink	Hamelink, Jacques	1939.0	2021.0	1968
geel005afge01	Een afgezant uit niemandsland	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1968
viss020mari01	Maria en de pop, of De laatste dagen der heiligen	viss020	Eduard		Visser	Visser, Eduard	1942.0		1968
viss020fyff01	Fyffes heten nu Chiquita	viss020	Eduard		Visser	Visser, Eduard	1942.0		1968
warm002vank01	Van kwaad tot erger	warm002	Ellen		Warmond	Warmond, Ellen	1930.0	2011.0	1968
vanv002goer01	Goeroe	vanv002	Ewald		Vanvugt	Vanvugt, Ewald	1943.0		1968
vrie376fuge01	De fûgel fan Oegel	vrie376	N.	de	Vries van Calsbeek	Vries van Calsbeek, N. de			1968
rode006trou02	Trouw nooit met een heks!	rode006	Paul		Rodenko	Rodenko, Paul	1920.0	1976.0	1955
eere004bere01	De berenkuil	eere004	Noud	van den	Eerenbeemt	Eerenbeemt, Noud van den	1928.0	1997.0	1968
herz003zond01	En zondags een stukje vlees	herz003	Frank		Herzen	Herzen, Frank	1933.0	2007.0	1968
gils003beri01	Berichten om bestwil	gils003	Gust		Gils	Gils, Gust	1924.0	2002.0	1968
lans003elze01	Elze van de koster	lans003	Hendrik		Lansink	Lansink, Hendrik			1969
betl002opri01	Oprit naar het geluk	betl002	Frederik August		Betlem	Betlem, Frederik August	1905.0	1977.0	1939
betl002eefj02	Eefje wint een weddenschap	betl002	Frederik August		Betlem	Betlem, Frederik August	1905.0	1977.0	1969
land004spie02	Spiegel aan de wand	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1938
blam001krui02	De kruisvaarder en Ontmoeting met Selma	blam001	Anna		Blaman	Blaman, Anna	1905.0	1960.0	1943
blij001trio01	Trio	blij001	Rein		Blijstra	Blijstra, Rein	1901.0	1975.0	1969
vest002vijf04	Het vijfde zegel	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1937
ouds001bezw01	Bezwaarlijk verblijf	ouds001	J.	van	Oudshoorn	Oudshoorn, J. van	1876.0	1951.0	1965
blam001vrou01	Vrouw en vriend	blam001	Anna		Blaman	Blaman, Anna	1905.0	1960.0	1941
doel004wajo01	Wajono	doel004	Thea		Doelwijt	Doelwijt, Thea	1938.0		1969
andr013verb01	Verboden te jodelen!	andr013	Peter		Andriesse	Andriesse, Peter	1941.0		1969
eykm001werk01	De werksters van halfvijf en andere gelijkenissen	eykm001	Karel		Eykman	Eykman, Karel	1936.0	2022.0	1969
butn001caro02	Caro en Tamara. In het oerwoud	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1969
butn001caro01	Caro en Tamara. De vreemde vogel	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1969
butn001caro04	Caro en Tamara. Feest in het bos	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1969
maas003peel01	Peel omnibus	maas003	H.H.J.		Maas	Maas, H.H.J.	1877.0	1958.0	1907
vrie049freu02	De freule. De bijen zingen	vrie049	Theun	de	Vries	Vries, Theun de	1907.0	2005.0	1938
veld024fuke01	De fûke	veld024	Rink	van der	Velde	Velde, Rink van der	1932.0	2001.0	1966
even004wijw02	Wij waren er ook bij	even004	Gertie		Evenhuis	Evenhuis, Gertie	1927.0	2005.0	1970
nore002diek02	Die kwajongens!	nore002	K.		Norel	Norel, K.	1899.0	1971.0	1950
hame004rano01	Ranonkel of de geschiedenis van een verzelving	hame004	Jacques		Hamelink	Hamelink, Jacques	1939.0	2021.0	1969
ferd002enho01	En het hoofd werd op tafel gezet. Een redelijk vrolijk familie-verhaal	ferd002	Rinus		Ferdinandusse	Ferdinandusse, Rinus	1931.0	2022.0	1970
verv017klei01	Kleine stukjes om te lezen	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1970
hann001voye01	Voyeur	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1970
hart021folt01	Folteren en andere obsessies	hart021	Martin		Hartkamp	Hartkamp, Martin	1943.0		1970
kiev001avon02	Avonturen van Dik Trom	kiev001	C.J.		Kieviet	Kieviet, C.J.	1858.0	1931.0	1931
stre009tele02	De teleurgang van de Waterhoek	stre009	Stijn		Streuvels	Streuvels, Stijn	1871.0	1969.0	1927
graa013blik01	De blikken dominee	graa013	Barend	de	Graaff	Graaff, Barend de	1898.0	1983.0	1970
butn001inde01	Caro en Tamara. In de groene hel	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1970
sant001bung01	De bungalow aan het wiel	sant001	Mien	van 't	Sant	Sant, Mien van 't	1901.0	1994.0	1970
berg025geva01	Een geval van verbeelding	berg025	H.C.	ten	Berge	Berge, H.C. ten	1938.0		1970
pole001sirk01	De sirkelbewoners	pole001	Sybren		Polet	Polet, Sybren	1924.0	2015.0	1970
maan003hels01	Helse steen	maan003	Willem G.	van	Maanen	Maanen, Willem G. van	1920.0	2012.0	1970
mend001spee01	De speeltuin	mend001	Josepha		Mendels	Mendels, Josepha	1902.0	1995.0	1970
toon001kast01	Kasteel in Ierland	toon001	Jan Gerhard		Toonder	Toonder, Jan Gerhard	1914.0	1992.0	1970
hoon007zijo01	Zij op het nachtkastje	hoon007	Cor	de	Hoon	Hoon, Cor de	1925.0	2011.0	1970
butn001caro03	Caro en Tamara. Door bossen en moerassen	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1970
geel005teru01	De terugkeer van Buffalo Bill	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1971
verc002mooi01	Het mooie monster	verc002	Jan		Vercammen	Vercammen, Jan	1906.0	1984.0	1971
kool009nage02	De nagel achter het behang	kool009	Anton		Koolhaas	Koolhaas, Anton	1912.0	1992.0	1971
klan001gebo01	De geboorte van Jan Klaassen	klan001	J.J.		Klant	Klant, J.J.	1915.0	1994.0	1946
rijs002angs01	Angst was mijn gast	rijs002	Mink	van	Rijsdijk	Rijsdijk, Mink van	1922.0	2000.0	1971
nijn001moed02	Moeder Geerte. Omnibus 1	nijn001	H.J.	van	Nijnatten-Doffegnies	Nijnatten-Doffegnies, H.J. van	1898.0	1990.0	1939
oost009nuge01	Nu geen tranen meer	oost009	Annie		Oosterbroek-Dutschun	Oosterbroek-Dutschun, Annie	1914.0	1983.0	1971
kloe033krui01	Kruispunt van het verleden	kloe033	Dolf		Kloek	Kloek, Dolf	1916.0	2012.0	1971
gosl011bull02	De bullepees. Verhalen uit de Curaçaose slaventijd (onder ps. Marek Decorte)	gosl011	C.C.		Goslinga	Goslinga, C.C.	1910.0	2000.0	1965
kess045koeh02	Der Koehp va Hehle in de sjlag va Waterloo	kess045	M.J.H.		Kessels	Kessels, M.J.H.	1858.0	1932.0	1922
land004prob02	Probleem in Aerdenberg	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1941
vene001vanb02	Van een bloedrode manchet en een kooikershondje	vene001	Adriaan		Venema	Venema, Adriaan	1941.0	1993.0	1969
paap004reiz02	Reize door het aapenland (onder pseudoniem J.A. Schasz)	paap004	Gerrit		Paape	Paape, Gerrit	1752.0	1803.0	1972
uyl_001ontw01	De ontwikkeling van een woede	uyl_001	Bob	den	Uyl	Uyl, Bob den	1930.0	1992.0	1972
hann001scha01	De schaamrode rapsode	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1972
buys009rech02	Het recht van de sterkste	buys009	Cyriel		Buysse	Buysse, Cyriel	1859.0	1932.0	1893
vian001para01	Het paradijs van Oranje	vian001	Bea		Vianen	Vianen, Bea	1935.0	2019.0	1973
butn001jenn01	Jenneke in het dierenrijk	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1973
haar006were01	Het wereldje van Beer Ligthart	haar006	Jaap	ter	Haar	Haar, Jaap ter	1922.0	1998.0	1973
woes002boer01	De boer die sterft. De geboorte van Eva	woes002	Karel	van de	Woestijne	Woestijne, Karel van de	1878.0	1929.0	1971
helm003laai02	De laaiende stilte	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1952
simh001geil01	Een geile gifkikker	simh001	Kees		Simhoffer	Simhoffer, Kees	1934.0	2002.0	1973
kooi010roma01	Een romance	kooi010	Dirk Ayelt		Kooiman	Kooiman, Dirk Ayelt	1946.0	2018.0	1973
kool009vanw01	Vanwege een tere huid	kool009	Anton		Koolhaas	Koolhaas, Anton	1912.0	1992.0	1973
vrie099trom01	De trom van Jhanny Salwee	vrie099	Leonore	de	Vries	Vries, Leonore de	1930.0		1973
verv017hede01	Heden mosselen, morgen gij	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1973
gras003petr02	Petra op kostschool	gras003	Cok		Grashoff	Grashoff, Cok	1928.0	2020.0	1973
schi003ande02	De andere namen	schi003	Bert		Schierbeek	Schierbeek, Bert	1918.0	1996.0	1952
haan008pijp01	Pijpelijntjes	haan008	Jacob Israël	de	Haan	Haan, Jacob Israël de	1881.0	1924.0	1904
hanl001mijn01	Mijn benul	hanl001	Jan		Hanlo	Hanlo, Jan	1912.0	1969.0	1967
verv017zond01	Zonder dollen	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1974
hann001bloe01	Bloedrode honig	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1974
joru001meis01	Het meisje uit de sawah	joru001			Joruno	Joruno	1911.0	1987.0	1974
meul015inbr01	In brulloft yn 'e Wâlden	meul015	T.G.	van der	Meulen	Meulen, T.G. van der	1824.0	1906.0	1853
minc001mene01	Meneer Frits en andere verhalen uit de vijftiger jaren	minc001	Marga		Minco	Minco, Marga	1920.0	2023.0	1974
pole001gebo02	De geboorte van een geest	pole001	Sybren		Polet	Polet, Sybren	1924.0	2015.0	1974
aren004ikha01	Ik had een strohoed en een wandelstok	aren004	Jan		Arends	Arends, Jan	1925.0	1974.0	1974
holl008alsr01	Als ratten in de kerk. Een dorpsgeschiedenis uit een nog jong verleden	holl008	Bèr		Hollewijn	Hollewijn, Bèr	1907.0	1978.0	1974
pole001stee02	De steen	pole001	Sybren		Polet	Polet, Sybren	1924.0	2015.0	1957
veld024foro01	Foroaring fan lucht	veld024	Rink	van der	Velde	Velde, Rink van der	1932.0	2001.0	1966
ario001afsc01	Afscheid van de koningin	ario001	Frank Martinus		Arion	Arion, Frank Martinus	1936.0	2015.0	1975
keul002vanl01	Van lieverlede	keul002	Mensje	van	Keulen	Keulen, Mensje van	1946.0		1975
mari015omge01	De omgekeerde wereld	mari015	Lidy	van	Marissing	Marissing, Lidy van	1942.0		1975
butn001twee01	Twee meisjes in de jungle	butn001	Constant		Butner	Butner, Constant	1914.0	1987.0	1975
hann001wolf01	Wolfskers	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1975
geel005bitt01	Bitter & zoet	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1975
ferr003stie01	Het stierenoffer	ferr003	Louis		Ferron	Ferron, Louis	1942.0	2005.0	1975
haan008gvan01	Pathologieën. De ondergangen van Johan van Vere de With	haan008	Jacob Israël	de	Haan	Haan, Jacob Israël de	1881.0	1924.0	1908
geel005geno01	Genoegens van weleer	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1976
keun010moze01	Mozes de indiaan. Een verhaal uit Suriname	keun010	Jan		Keuning	Keuning, Jan	1850.0	1926.0	1900
slau001verb02	Het verboden rijk	slau001	J.		Slauerhoff	Slauerhoff, J.	1898.0	1936.0	1932
fabr005vene02	Venetiaans avontuur	fabr005	Johan		Fabricius	Fabricius, Johan	1899.0	1981.0	1931
poor010ring01	De ring fan it ljocht	poor010	Ype		Poortinga	Poortinga, Ype	1910.0	1985.0	1976
helm003orka02	Orkaan bij nacht	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1934
helm003zuid02	Zuid-Zuid-West	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1926
land004dief02	De dief stelen	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1966
land004inhe02	In het hol van de tamme leeuw	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1941
land004kloo02	Het klooster van de lichtgroene paters	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1968
land004vers02	Versprongen ster	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1957
pelg001kind01	De kinderen van het Achtste Woud	pelg001	Els		Pelgrom	Pelgrom, Els	1934.0		1977
kooi010grot02	De grote stilte	kooi010	Dirk Ayelt		Kooiman	Kooiman, Dirk Ayelt	1946.0	2018.0	1975
seip002kape02	De kapelaan van Bardelo	seip002	Emile		Seipgens	Seipgens, Emile	1837.0	1896.0	1880
kool009laat01	De laatste goendroen	kool009	Anton		Koolhaas	Koolhaas, Anton	1912.0	1992.0	1977
fran024drij01	Drijfzand	fran024	Robert		Franquinet	Franquinet, Robert	1915.0	1979.0	1977
ferr003turk01	Turkenvespers	ferr003	Louis		Ferron	Ferron, Louis	1942.0	2005.0	1977
helm003face01	Facetten van de Surinaamse samenleving	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1977
helm003stil03	De stille plantage	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1931
sinn008verh01	Verhalen uit het land der bokkenrijders en der Teuten	sinn008	J.R.W.		Sinninghe	Sinninghe, J.R.W.	1904.0	1988.0	1978
hoon007bitt01	Bitter lemon	hoon007	Cor	de	Hoon	Hoon, Cor de	1925.0	2011.0	1978
eman001inwi02	Inwijding	eman001	Marcellus		Emants	Emants, Marcellus	1848.0	1923.0	1901
vest002mene02	Verzamelde romans. Deel 2. Meneer Visser's hellevaart	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1936
vest002vijf06	Verzamelde romans. Deel 5. Het vijfde zegel	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1937
rahm001drie01	Drie ware vrienden 	rahm001	Rita		Rahman	Rahman, Rita	1952.0		1978
cair001djar01	Djari/Erven	cair001	Edgar		Cairo	Cairo, Edgar	1948.0	2000.0	1978
blam001hmas01	Fragmentarisch. Nagelaten proza	blam001	Anna		Blaman	Blaman, Anna	1905.0	1960.0	1978
albe009verg02	De vergaderzaal	albe009	A.		Alberts	Alberts, A.	1911.0	1995.0	1974
land004kant02	De kantélen kàntelen	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1959
vest002bevr02	Verzamelde romans. Deel 19. Bevrijdingsfeest	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1949
land004kroe02	Kroelen met de kroon	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1972
haim001wego02	De weg over de grens	haim001	Paul		Haimon	Haimon, Paul	1913.0	1996.0	1958
hann001blau02	De blauwe reigers	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1978
vest002held03	Verzamelde romans. Deel 37. De held van Temesa	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1962
vest002scha06	Verzamelde romans. Deel 49. Het schandaal der Blauwbaarden	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1968
oltm001scha01	De schaapherder	oltm001	J.F.		Oltmans	Oltmans, J.F.	1806.0	1854.0	1979
helm003sere02	Serenitas	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1930
vest002akta03	Verzamelde romans. Deel 9. Aktaion onder de sterren	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1941
hann001brie01	Een brief aan de koning	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1979
ecre001vier01	Vier verhalen uit het land van Zwentibold	ecre001	Pieter		Ecrevisse	Ecrevisse, Pieter	1804.0	1879.0	1846
land004tere02	Ter ere van	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1966
eede003joha02	Johannes Viator	eede003	Frederik	van	Eeden	Eeden, Frederik van	1860.0	1932.0	1892
rooy008verw01	Verworpen vaderland	rooy008	René	de	Rooy	Rooy, René de	1917.0	1974.0	1979
geel005alis01	Al is de waarheid nog zo snel	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1980
helm003mede02	De medeminnaars	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1953
eede003siri02	Sirius en Siderius	eede003	Frederik	van	Eeden	Eeden, Frederik van	1860.0	1932.0	1912
niem005bakr01	De bakru is gevlogen	niem005	Jules		Niemel	Niemel, Jules	1940.0	2015.0	1980
vest002vijf07	Verzamelde romans. Deel 22. De vijf roeiers	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1951
veug001zoch01	'ne Zöch vaan de ieuwigheid	veug001	Léon		Veugen	Veugen, Léon	1919.0	2001.0	1980
geel005ambi01	De ambitie	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1980
verv017mets01	Met stijgende verbazing	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1980
hann001requ01	Requiem voor de geitenmelker	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1980
koss001geur01	Geur der droefenis	koss001	Alfred		Kossmann	Kossmann, Alfred	1922.0	1998.0	1980
cair001jaje01	Jeje disi/Karakter's krachten	cair001	Edgar		Cairo	Cairo, Edgar	1948.0	2000.0	1980
cair001mibo01	Mi boto doro/Droomboot havenloos	cair001	Edgar		Cairo	Cairo, Edgar	1948.0	2000.0	1980
lees002caps01	Cap Sud	lees002	R.R.	van der	Leest	Leest, R.R. van der	1933.0		1980
kooi010vert01	De vertellingen van een verloren dag	kooi010	Dirk Ayelt		Kooiman	Kooiman, Dirk Ayelt	1946.0	2018.0	1980
mend001alsw02	Als wind en rook	mend001	Josepha		Mendels	Mendels, Josepha	1902.0	1995.0	1950
vest002filo03	Verzamelde romans. Deel 35. De filosoof en de sluipmoordenaar	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1961
jong525drei01	Dreiging uit de diepzee (onder pseudoniem André de Jong)	jong525	Cock	de	Jong	Jong, Cock de			1980
helm003stil02	De stille plantage	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1931
bosm029emig01	De emigrant	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1981
bosm029verg02	De vergeten soldaat	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1972
vest002zwar02	Verzamelde romans. Deel 11. De zwarte ruiter	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1940
geel005onge01	Ongenaakbaar	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1981
helm003aans01	Aansluiting gemist	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1936
scha005bije01	De bijekening	scha005	Sjoerd	van der	Schaaf	Schaaf, Sjoerd van der	1906.0	2006.0	1981
land004wint01	Winterverhalen	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1969
coen006indu02	In duisternis	coen006	Frans		Coenen	Coenen, Frans	1866.0	1936.0	1903
wybe004moai01	Moai waar en lange dagen	wybe004	Jan		Wybenga	Wybenga, Jan	1917.0	1994.0	1981
fear001eila01	Eilân fan de silligen	fear001	Ypk	fan der	Fear	Fear, Ypk fan der	1908.0	1983.0	1966
mung003tata01	Tata Colin	mung003	Ruud		Mungroo	Mungroo, Ruud	1938.0	2003.0	1982
deys001pric02	Het leven van Frank Rozelaar	deys001	Lodewijk	van	Deyssel	Deyssel, Lodewijk van	1864.0	1952.0	1956
vrie049wama01	W.A.-man	vrie049	Theun	de	Vries	Vries, Theun de	1907.0	2005.0	1944
blam001verl02	De verliezers	blam001	Anna		Blaman	Blaman, Anna	1905.0	1960.0	1960
groe024mart01	Martha de Bruin	groe024	Aug. P.	van	Groeningen	Groeningen, Aug. P. van	1866.0	1894.0	1890
cair001datv01	Dat vuur der grote drama's	cair001	Edgar		Cairo	Cairo, Edgar	1948.0	2000.0	1982
feit007juli01	Julia	feit007	Rhijnvis		Feith	Feith, Rhijnvis	1753.0	1824.0	1982
mech009aapj01	Het aapje van Jaja	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1982
verv017zome01	Een zomer apart	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1982
howe002vang01	Van geluk gesproken	howe002	Marijke		Höweler	Höweler, Marijke	1938.0	2006.0	1982
bosm029brie01	De brief van de sultan	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1982
mech009asek01	Asekete	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1982
vene001lemm01	Lemmingen (onder ps. A. ten Hooven)	vene001	Adriaan		Venema	Venema, Adriaan	1941.0	1993.0	1982
rapp001silv01	Silvy en Hexa	rapp001			Rappa	Rappa	1954.0		1983
wadm001smea01	De smearlappen	wadm001	Anne		Wadman	Wadman, Anne	1919.0	1997.0	1963
verf001inde01	In delgeande tiid	verf001	Willem		Verf	Verf, Willem	1949.0		1983
pole001popp01	De poppen van het Abbekerker Wijf	pole001	Sybren		Polet	Polet, Sybren	1924.0	2015.0	1983
brak005reis01	De reis van de douanier naar Bentheim	brak005	Willem		Brakman	Brakman, Willem	1922.0	2008.0	1983
burn001litt01	De litteraire salon	burn001	Andreas		Burnier	Burnier, Andreas	1931.0	2002.0	1983
char004naar01	Naar de Barbiesjes	char004	J.B.		Charles	Charles, J.B.	1910.0	1983.0	1983
hout014sund01	De sûnde fan Haitze Holwerda	hout014	Ulbe	van	Houten	Houten, Ulbe van	1904.0	1974.0	1938
asma006djok01	Djoko miskin. De arme jongeling	asma006	Pamin		Asmawidjaja	Asmawidjaja, Pamin			1983
howe002bijo01	Bij ons schijnt de zon	howe002	Marijke		Höweler	Höweler, Marijke	1938.0	2006.0	1983
hann001jene01	Jenever uit Pulle	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1983
eman001jong02	Jong Holland	eman001	Marcellus		Emants	Emants, Marcellus	1848.0	1923.0	1983
geel005moet01	Het moet allemaal nog even wennen	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1983
bies004reis02	'Reis door mijn kamer'	bies004	J.M.A.		Biesheuvel	Biesheuvel, J.M.A.	1939.0	2020.0	1983
eman001lich02	Lichte kost	eman001	Marcellus		Emants	Emants, Marcellus	1848.0	1923.0	1892
coen006stud03	Studies	coen006	Frans		Coenen	Coenen, Frans	1866.0	1936.0	1894
brug004inde01	In de schaduw van kinderleven	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1907
sisw001dong01	Dongeng Kancil. Het verhaal van Kantjil	sisw001	Saleman		Siswowitono	Siswowitono, Saleman	1908.0		1983
vest002nada02	Verzamelde romans. Deel 6. De nadagen van Pilatus	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1938
gome001suda02	Sudah, laat maar	gome001	Paula		Gomes	Gomes, Paula	1922.0	2013.0	1975
wadm001oerw02	De oerwinning fan Bjinse Houtsma	wadm001	Anne		Wadman	Wadman, Anne	1919.0	1997.0	1962
timm012gren01	Grensovergang Oestiloeg (onder pseudoniem J. Ritzerfeld)	timm012	Oscar		Timmers	Timmers, Oscar	1931.0	2018.0	1984
brou005mien01	Mien leef lui	brou005	Pol		Brounts	Brounts, Pol	1919.0	2005.0	1984
land004appe02	De appels bloeien	land004	Olaf J.	de	Landell	Landell, Olaf J. de	1911.0	1989.0	1951
pelg001klei01	Kleine Sofie en Lange Wapper	pelg001	Els		Pelgrom	Pelgrom, Els	1934.0		1984
fear001fats01	In fatsoenlik famke	fear001	Ypk	fan der	Fear	Fear, Ypk fan der	1908.0	1983.0	1984
hell011mess02	Messen	hell011	Gerben		Hellinga	Hellinga, Gerben	1937.0		1966
hell011doll02	Dollars	hell011	Gerben		Hellinga	Hellinga, Gerben	1937.0		1966
vest002verm02	Verzamelde romans. Deel 24. De verminkte Apollo	vest002	Simon		Vestdijk	Vestdijk, Simon	1898.0	1971.0	1952
hann001rege01	Een regen van rozeblaadjes	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1984
hann001zwaa01	De zwaanridder	hann001	Robin		Hannelore	Hannelore, Robin	1937.0		1984
helm003hoof01	Hoofden van de Oayapok!	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1984
thij002huil01	De huilende man	thij002	Ger		Thijs	Thijs, Ger	1948.0	2023.0	1984
cair001adoe02	Adoebe-lobi/Alles tegen alles	cair001	Edgar		Cairo	Cairo, Edgar	1948.0	2000.0	1977
oors001twee02	Twee vorstinnen en een vorst (onder ps. R.J. Peskens)	oors001	G.A.	van	Oorschot	Oorschot, G.A. van	1909.0	1987.0	1984
howe002tobi02	Tobias	howe002	Marijke		Höweler	Höweler, Marijke	1938.0	2006.0	1985
goin001frij01	Frijende kikkerts	goin001	Hylkje		Goïnga	Goïnga, Hylkje	1930.0	2001.0	1985
verv017zwar02	Zwarte rijst	verv017	Hans		Vervoort	Vervoort, Hans	1939.0		1977
mech009goud01	Goud uit de grond	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1985
geel005verl01	Verleidingen	geel005	Rudolf		Geel	Geel, Rudolf	1941.0		1985
pos_002doos01	Het doosje van Toeti	pos_002	Hugo		Pos	Pos, Hugo	1913.0	2000.0	1985
marl003proe01	Proefkonijn	marl003	Paul		Marlee	Marlee, Paul	1938.0		1985
tamm001boum01	De boumaster fan de Aldehou	tamm001	D.A.		Tamminga	Tamminga, D.A.	1909.0	2002.0	1985
helm003verg02	Het vergeten gezicht	helm003	Albert		Helman	Helman, Albert	1903.0	1996.0	1939
brug004uitl01	Uit het leven van een denkende vrouw	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1920
brou006goud01	De gouden swipe	brou006	Abe		Brouwer	Brouwer, Abe	1901.0	1985.0	1941
mech009meis02	Het meisje uit Tapoeripa	mech009			Mechtelly	Mechtelly	1935.0	2020.0	1978
hell011vlam02	Vlammen	hell011	Gerben		Hellinga	Hellinga, Gerben	1937.0		1967
bosm029lied01	Een lied voor de vrijheid	bosm029	Nanne		Bosma	Bosma, Nanne	1933.0	1993.0	1985
brug004vane02	Van een kind	brug004	Carry	van	Bruggen	Bruggen, Carry van	1881.0	1932.0	1918
buch001link02	Links!	buch001	Boudewijn		Büch	Büch, Boudewijn	1948.0	2002.0	1986
